,id,carat,depth,table,x,y,z,price,cut_score,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
31460,31460,0.34,61.2,59.0,4.53,4.49,2.76,6.78,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31461,31461,1.12,62.0,57.0,6.69,6.64,4.13,8.587,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31462,31462,0.9,62.6,57.0,6.11,6.09,3.82,8.447,3,0,0,0,1,0,0,0,0,0,0,1,0,0
31463,31463,0.53,61.3,57.0,5.19,5.21,3.19,7.885,5,0,1,0,0,0,0,1,0,0,0,0,0,0
31464,31464,0.51,60.9,57.0,5.17,5.2,3.16,7.213,3,1,0,0,0,0,0,0,1,0,0,0,0,0
31465,31465,1.12,61.2,58.0,6.72,6.68,4.1,8.208,4,0,0,0,0,1,0,0,0,1,0,0,0,0
31466,31466,0.6,61.9,56.0,5.41,5.45,3.36,7.647,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31467,31467,1.13,62.0,57.0,6.68,6.62,4.12,8.639,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31468,31468,0.3,62.1,57.0,4.27,4.29,2.66,6.76,5,0,0,1,0,0,0,1,0,0,0,0,0,0
31469,31469,1.02,61.1,57.0,6.51,6.48,3.97,8.992,5,0,0,1,0,0,0,0,0,0,0,0,0,1
31470,31470,0.37,60.8,56.0,4.67,4.71,2.85,6.402,5,0,0,0,0,1,0,0,0,0,1,0,0,0
31471,31471,1.23,61.1,58.0,6.91,6.86,4.21,8.933,4,0,0,0,1,0,0,0,0,0,1,0,0,0
31472,31472,0.4,59.3,59.0,4.82,4.8,2.85,6.802,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31473,31473,0.36,61.1,57.0,4.56,4.61,2.8,6.512,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31474,31474,0.41,62.5,57.0,4.76,4.75,2.97,6.981,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31475,31475,0.72,62.6,59.0,5.74,5.69,3.58,7.748,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31476,31476,1.01,61.3,57.0,6.47,6.54,3.99,8.409,5,0,0,0,0,0,1,0,0,0,0,1,0,0
31477,31477,1.01,61.8,57.0,6.47,6.42,3.98,8.375,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31478,31478,1.03,61.6,61.0,6.51,6.44,3.99,8.587,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31479,31479,1.2,61.8,55.0,6.81,6.76,4.19,8.525,5,0,0,0,0,0,1,0,0,0,1,0,0,0
31480,31480,1.3,61.1,58.0,6.98,7.02,4.28,8.724,3,0,1,0,0,0,0,0,0,1,0,0,0,0
31481,31481,0.31,63.9,54.0,4.27,4.3,2.74,6.347,2,0,0,0,0,0,0,0,1,0,0,0,0,0
31482,31482,0.31,63.3,55.0,4.35,4.31,2.74,6.548,3,1,0,0,0,0,0,0,1,0,0,0,0,0
31483,31483,1.11,62.0,57.0,6.62,6.67,4.12,8.936,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31484,31484,1.01,62.3,59.0,6.38,6.4,3.98,8.511,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31485,31485,0.3,62.0,54.0,4.31,4.34,2.68,6.405,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31486,31486,0.4,61.1,56.0,4.76,4.79,2.92,7.136,5,0,0,1,0,0,0,1,0,0,0,0,0,0
31487,31487,1.2,58.4,61.0,6.95,6.91,4.05,9.009,4,0,0,1,0,0,0,0,0,0,1,0,0,0
31488,31488,0.96,62.9,66.0,6.29,6.07,3.91,7.559,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31489,31489,0.9,63.0,56.0,6.14,6.09,3.85,8.463,4,0,0,0,0,0,0,0,1,0,0,0,0,0
31490,31490,0.7,59.9,63.0,5.74,5.81,3.46,7.801,2,0,0,0,0,0,0,0,1,0,0,0,0,0
31491,31491,0.58,60.9,56.0,5.4,5.44,3.3,7.382,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31492,31492,0.28,60.6,59.0,4.22,4.26,2.57,6.465,3,0,1,0,0,0,0,0,0,0,0,0,0,1
31493,31493,0.33,60.9,57.0,4.48,4.46,2.72,6.929,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31494,31494,0.36,60.8,57.0,4.6,4.64,2.81,6.748,5,0,0,0,0,1,0,1,0,0,0,0,0,0
31495,31495,0.36,61.2,55.0,4.59,4.62,2.81,6.163,3,0,0,0,1,0,0,0,0,1,0,0,0,0
31496,31496,0.7,60.1,63.0,5.68,5.71,3.42,7.958,2,1,0,0,0,0,0,0,0,0,0,0,0,1
31497,31497,0.31,61.0,55.0,4.38,4.41,2.68,6.979,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31498,31498,1.02,62.0,56.0,6.44,6.46,4.0,8.463,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31499,31499,0.32,61.9,55.0,4.42,4.4,2.73,6.65,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31500,31500,0.35,60.6,60.0,4.51,4.57,2.75,6.682,4,0,0,0,1,0,0,0,0,0,0,0,1,0
31501,31501,1.28,62.3,55.0,6.96,6.91,4.32,8.773,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31502,31502,2.01,59.0,64.0,8.25,8.19,4.85,9.316,2,0,0,0,0,1,0,0,0,0,0,1,0,0
31503,31503,0.41,62.2,58.0,4.77,4.71,2.95,7.253,4,0,0,0,0,0,0,0,0,0,0,0,1,0
31504,31504,0.5,62.1,58.0,5.07,5.11,3.16,7.581,5,0,1,0,0,0,0,0,0,0,0,0,0,1
31505,31505,0.35,60.7,61.0,4.54,4.58,2.77,6.56,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31506,31506,0.93,62.2,59.0,6.26,6.21,3.88,8.466,4,0,0,1,0,0,0,0,0,0,0,1,0,0
31507,31507,1.01,63.3,58.0,6.4,6.31,4.02,8.209,3,1,0,0,0,0,0,0,0,1,0,0,0,0
31508,31508,0.52,62.0,55.0,5.15,5.18,3.2,7.615,5,0,0,1,0,0,0,0,0,0,0,0,1,0
31509,31509,0.35,61.8,58.0,4.52,4.48,2.78,6.809,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31510,31510,1.28,59.8,59.0,7.1,7.07,4.24,9.668,4,1,0,0,0,0,0,1,0,0,0,0,0,0
31511,31511,0.56,61.8,56.0,5.28,5.31,3.27,8.093,5,0,0,0,0,0,0,0,0,0,0,0,1,0
31512,31512,1.06,61.9,55.0,6.61,6.54,4.07,8.526,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31513,31513,0.3,61.0,56.0,4.33,4.37,2.65,6.217,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31514,31514,0.44,61.5,57.0,4.88,4.87,3.0,6.898,5,0,0,1,0,0,0,0,1,0,0,0,0,0
31515,31515,1.02,58.9,58.0,6.51,6.54,3.84,8.563,3,1,0,0,0,0,0,0,1,0,0,0,0,0
31516,31516,0.53,60.8,55.0,5.26,5.3,3.21,7.57,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31517,31517,0.29,61.9,55.0,4.25,4.28,2.64,6.277,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31518,31518,1.33,62.3,55.0,7.01,7.08,4.39,8.823,5,0,0,0,1,0,0,0,0,1,0,0,0,0
31519,31519,0.72,62.5,58.0,5.71,5.75,3.58,7.949,3,0,1,0,0,0,0,0,0,0,0,1,0,0
31520,31520,1.15,60.6,56.0,6.83,6.8,4.13,9.146,5,0,0,1,0,0,0,0,0,0,0,0,1,0
31521,31521,1.01,61.6,58.0,6.45,6.4,3.96,8.411,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31522,31522,1.01,62.0,58.0,6.36,6.39,3.95,8.936,5,0,0,1,0,0,0,0,0,0,0,0,0,1
31523,31523,0.42,63.4,56.0,4.8,4.76,3.03,6.831,3,0,1,0,0,0,0,0,1,0,0,0,0,0
31524,31524,0.7,63.4,61.0,5.58,5.62,3.55,7.633,2,0,0,0,1,0,0,0,1,0,0,0,0,0
31525,31525,2.02,60.1,59.0,8.29,8.21,4.96,9.747,4,0,0,1,0,0,0,0,0,1,0,0,0,0
31526,31526,0.34,60.8,56.0,4.53,4.55,2.76,6.423,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31527,31527,0.32,61.6,58.0,4.38,4.39,2.7,6.999,4,1,0,0,0,0,0,1,0,0,0,0,0,0
31528,31528,0.4,60.2,63.0,4.74,4.8,2.87,7.034,2,0,0,0,0,0,0,0,0,0,0,0,0,1
31529,31529,0.61,62.3,55.0,5.46,5.49,3.41,7.769,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31530,31530,1.13,61.6,55.0,6.68,6.72,4.13,8.499,5,0,0,0,1,0,0,0,0,1,0,0,0,0
31531,31531,1.5,58.8,63.0,7.42,7.38,4.35,9.167,3,0,0,0,1,0,0,0,1,0,0,0,0,0
31532,31532,1.17,61.0,53.0,6.89,6.85,4.19,9.02,5,0,0,0,1,0,0,1,0,0,0,0,0,0
31533,31533,1.5,63.3,62.0,7.08,7.2,4.52,9.357,2,0,0,1,0,0,0,0,0,0,0,1,0,0
31534,31534,0.6,62.2,58.0,5.37,5.41,3.35,7.202,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31535,31535,1.42,62.6,57.0,7.19,7.15,4.49,9.281,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31536,31536,0.3,62.0,58.0,4.29,4.32,2.67,6.565,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31537,31537,0.31,59.2,60.0,4.45,4.4,2.62,6.443,4,0,0,0,0,1,0,0,0,0,1,0,0,0
31538,31538,1.6,62.4,53.5,7.45,7.5,4.66,9.149,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31539,31539,1.02,58.9,59.0,6.52,6.65,3.88,8.889,3,1,0,0,0,0,0,0,0,0,1,0,0,0
31540,31540,1.04,59.2,61.0,6.63,6.68,3.94,8.46,3,0,0,1,0,0,0,0,1,0,0,0,0,0
31541,31541,0.9,59.1,62.0,6.33,6.3,3.73,8.386,4,1,0,0,0,0,0,0,1,0,0,0,0,0
31542,31542,0.9,62.6,65.0,6.1,6.04,3.8,8.374,2,0,0,0,0,0,0,0,0,0,0,1,0,0
31543,31543,1.22,61.7,57.0,6.85,6.82,4.22,8.702,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31544,31544,1.13,61.9,57.0,6.68,6.66,4.13,8.547,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31545,31545,0.71,60.1,61.0,5.77,5.82,3.48,7.533,3,0,0,0,0,0,1,0,0,0,0,1,0,0
31546,31546,0.51,61.0,60.0,5.12,5.17,3.14,7.412,4,1,0,0,0,0,0,0,0,0,0,1,0,0
31547,31547,0.6,62.9,58.0,5.39,5.33,3.37,7.495,4,0,0,0,0,0,0,0,1,0,0,0,0,0
31548,31548,0.23,63.9,55.0,3.89,3.9,2.49,5.911,3,0,0,0,1,0,0,1,0,0,0,0,0,0
31549,31549,1.03,63.3,57.0,6.39,6.44,4.06,8.868,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31550,31550,0.3,62.1,57.0,4.33,4.3,2.68,6.353,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31551,31551,0.37,62.3,56.0,4.61,4.64,2.88,6.524,3,0,0,0,0,0,0,0,1,0,0,0,0,0
31552,31552,0.42,62.4,55.0,4.79,4.8,2.99,6.865,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31553,31553,0.4,61.4,56.0,4.75,4.8,2.93,6.983,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31554,31554,1.62,61.3,56.0,7.54,7.63,4.65,9.729,5,0,1,0,0,0,0,0,0,0,1,0,0,0
31555,31555,0.42,61.4,56.0,4.86,4.82,2.97,7.208,5,0,0,0,0,0,0,0,0,0,1,0,0,0
31556,31556,0.38,61.7,54.6,4.65,4.69,2.89,6.507,5,0,0,0,0,0,1,0,0,0,0,0,0,1
31557,31557,0.4,62.3,55.0,4.72,4.75,2.95,6.436,5,0,0,0,0,1,0,0,1,0,0,0,0,0
31558,31558,0.3,61.4,59.0,4.33,4.3,2.65,6.515,4,0,0,0,1,0,0,0,0,0,1,0,0,0
31559,31559,0.65,59.0,62.0,5.68,5.65,3.34,7.525,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31560,31560,0.54,63.7,57.0,5.22,5.14,3.3,7.178,2,0,0,0,0,0,0,0,1,0,0,0,0,0
31561,31561,0.34,59.4,57.0,4.58,4.54,2.71,6.446,5,0,1,0,0,0,0,0,1,0,0,0,0,0
31562,31562,0.23,63.8,57.0,3.93,3.84,2.48,5.878,2,0,1,0,0,0,0,0,0,0,0,1,0,0
31563,31563,2.05,60.7,61.0,8.25,8.13,4.97,9.695,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31564,31564,0.4,56.3,59.0,4.94,4.97,2.79,7.134,2,0,0,0,0,0,0,0,0,0,1,0,0,0
31565,31565,0.53,60.9,56.0,5.24,5.27,3.2,7.4,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31566,31566,1.65,61.9,57.0,7.65,7.61,4.72,9.588,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31567,31567,0.27,61.9,57.0,4.18,4.15,2.58,6.683,5,0,0,0,0,0,0,0,0,0,0,0,1,0
31568,31568,0.7,65.2,58.0,5.57,5.49,3.61,6.863,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31569,31569,0.55,61.4,56.3,5.26,5.29,3.24,7.416,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31570,31570,0.32,58.3,58.0,4.54,4.49,2.63,6.628,4,0,0,0,0,0,0,0,1,0,0,0,0,0
31571,31571,0.52,62.1,56.0,5.2,5.17,3.22,7.435,5,1,0,0,0,0,0,0,0,0,0,1,0,0
31572,31572,1.51,61.4,60.0,7.37,7.33,4.51,8.996,3,0,0,0,0,1,0,0,1,0,0,0,0,0
31573,31573,1.21,61.3,57.0,6.82,6.87,4.2,9.277,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31574,31574,0.71,62.7,59.0,5.66,5.7,3.56,7.75,4,1,0,0,0,0,0,0,0,1,0,0,0,0
31575,31575,1.71,60.5,56.0,7.73,7.71,4.67,9.355,5,0,0,0,0,1,0,0,0,0,0,1,0,0
31576,31576,0.36,60.6,58.0,4.61,4.63,2.8,6.796,3,1,0,0,0,0,0,0,0,0,1,0,0,0
31577,31577,1.21,61.1,57.0,6.87,6.91,4.21,9.438,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31578,31578,2.18,58.9,60.0,8.51,8.55,5.02,9.66,3,0,0,0,0,1,0,0,0,1,0,0,0,0
31579,31579,0.4,64.0,56.0,4.64,4.7,2.99,6.395,2,0,0,0,0,0,0,0,0,1,0,0,0,0
31580,31580,0.9,62.3,60.0,6.0,6.08,3.76,8.421,3,0,0,1,0,0,0,0,0,0,1,0,0,0
31581,31581,0.3,61.3,58.0,4.33,4.29,2.64,6.851,4,0,0,1,0,0,0,0,0,0,0,0,1,0
31582,31582,2.39,61.2,60.0,8.63,8.6,5.27,9.778,4,0,0,0,0,1,0,0,0,0,1,0,0,0
31583,31583,1.1,59.8,60.0,6.7,6.77,4.03,8.425,3,0,0,0,1,0,0,0,0,1,0,0,0,0
31584,31584,2.23,61.4,58.0,8.41,8.32,5.14,9.729,4,0,0,1,0,0,0,0,0,1,0,0,0,0
31585,31585,0.32,61.4,55.0,4.42,4.44,2.72,6.661,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31586,31586,1.11,61.0,57.0,6.68,6.72,4.09,8.712,5,0,0,0,0,1,0,0,0,0,1,0,0,0
31587,31587,0.32,62.6,55.0,4.38,4.41,2.75,6.098,5,0,0,1,0,0,0,0,1,0,0,0,0,0
31588,31588,1.11,61.2,58.0,6.69,6.65,4.08,9.027,4,1,0,0,0,0,0,0,0,0,1,0,0,0
31589,31589,0.7,62.3,56.0,5.66,5.7,3.54,7.73,3,0,0,0,1,0,0,0,0,0,0,1,0,0
31590,31590,1.12,60.9,56.0,6.7,6.74,4.09,9.011,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31591,31591,0.7,61.0,59.0,5.74,5.7,3.49,8.071,4,1,0,0,0,0,0,0,0,0,0,1,0,0
31592,31592,0.5,61.8,63.0,5.05,5.08,3.13,6.979,3,0,0,0,1,0,0,0,0,0,0,1,0,0
31593,31593,1.01,61.7,59.0,6.41,6.37,3.94,8.312,4,0,0,0,0,0,0,0,0,1,0,0,0,0
31594,31594,0.32,61.3,56.0,4.4,4.44,2.71,6.822,5,0,0,1,0,0,0,1,0,0,0,0,0,0
31595,31595,0.41,61.5,55.0,4.78,4.81,2.95,6.637,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31596,31596,1.02,61.4,58.0,6.48,6.41,3.96,8.588,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31597,31597,0.52,61.4,56.0,5.18,5.21,3.19,7.424,5,0,0,1,0,0,0,0,1,0,0,0,0,0
31598,31598,0.33,61.2,54.0,4.47,4.49,2.74,6.501,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31599,31599,0.51,64.0,57.0,5.01,5.06,3.22,7.078,2,0,1,0,0,0,0,0,1,0,0,0,0,0
31600,31600,0.71,61.2,58.0,5.71,5.79,3.52,7.969,3,1,0,0,0,0,0,0,0,0,0,1,0,0
31601,31601,1.01,60.5,57.0,6.49,6.53,3.94,8.393,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31602,31602,0.9,64.5,57.0,6.13,6.09,3.94,8.114,1,1,0,0,0,0,0,0,0,1,0,0,0,0
31603,31603,1.04,62.0,57.0,6.5,6.49,4.03,8.773,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31604,31604,2.04,61.1,61.0,8.25,8.12,5.0,8.91,4,0,0,0,0,1,0,0,0,0,0,0,0,0
31605,31605,2.52,60.6,60.0,8.78,8.7,5.3,9.808,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31606,31606,1.12,62.9,57.0,6.55,6.52,4.11,8.199,5,0,0,0,0,0,1,0,0,0,0,1,0,0
31607,31607,1.55,61.3,59.0,7.41,7.46,4.56,9.344,5,0,0,0,0,1,0,0,0,0,0,0,0,1
31608,31608,0.4,63.4,59.0,4.67,4.7,2.97,6.433,2,0,0,0,0,0,0,0,0,1,0,0,0,0
31609,31609,2.0,64.2,61.0,7.72,7.69,4.95,9.392,2,0,0,0,0,0,1,0,1,0,0,0,0,0
31610,31610,0.91,62.5,59.0,6.19,6.09,3.84,8.299,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31611,31611,0.35,61.1,56.0,4.56,4.6,2.8,6.572,5,0,0,0,0,1,0,1,0,0,0,0,0,0
31612,31612,1.7,60.2,61.0,7.79,7.68,4.66,9.036,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31613,31613,1.01,63.2,58.0,6.39,6.33,4.02,8.061,3,0,0,0,1,0,0,0,0,0,0,0,0,0
31614,31614,0.27,61.8,57.0,4.15,4.17,2.57,6.525,3,0,1,0,0,0,0,0,0,0,0,0,0,1
31615,31615,0.54,63.0,57.0,5.17,5.21,3.27,7.029,3,0,0,0,0,0,1,0,0,0,0,1,0,0
31616,31616,0.71,58.9,62.0,5.85,5.79,3.43,7.688,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31617,31617,0.35,60.7,56.0,4.58,4.6,2.79,6.766,5,0,0,1,0,0,0,0,0,0,0,0,1,0
31618,31618,0.31,61.6,57.0,4.37,4.33,2.68,6.953,5,1,0,0,0,0,0,0,0,0,0,0,0,1
31619,31619,0.9,62.3,58.0,6.05,6.27,3.84,8.244,2,0,0,0,0,0,0,0,0,1,0,0,0,0
31620,31620,1.03,62.3,56.0,6.52,6.49,4.05,8.842,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31621,31621,1.55,60.7,58.0,7.5,7.46,4.54,9.186,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31622,31622,0.24,60.8,59.0,4.0,4.02,2.44,6.068,4,0,0,0,1,0,0,0,0,0,0,0,1,0
31623,31623,0.55,59.7,64.0,5.26,5.32,3.16,7.245,3,0,0,0,0,0,0,0,0,1,0,0,0,0
31624,31624,0.7,62.8,55.0,5.68,5.65,3.56,7.668,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31625,31625,1.01,62.6,58.0,6.37,6.44,4.01,9.34,4,1,0,0,0,0,0,1,0,0,0,0,0,0
31626,31626,0.37,61.2,55.0,4.63,4.68,2.85,6.658,3,1,0,0,0,0,0,0,0,0,0,0,0,1
31627,31627,0.34,59.1,57.0,4.66,4.61,2.74,6.976,5,0,1,0,0,0,0,0,0,0,0,0,0,1
31628,31628,0.97,60.1,65.0,6.46,6.36,3.85,8.497,2,0,1,0,0,0,0,0,1,0,0,0,0,0
31629,31629,1.0,57.7,65.0,6.59,6.55,3.79,8.233,2,1,0,0,0,0,0,0,0,1,0,0,0,0
31630,31630,0.51,62.0,54.0,5.15,5.18,3.2,7.143,3,0,1,0,0,0,0,0,1,0,0,0,0,0
31631,31631,0.3,61.1,55.0,4.37,4.32,2.66,6.344,5,0,1,0,0,0,0,0,0,0,0,1,0,0
31632,31632,0.4,62.3,60.0,4.7,4.74,2.94,6.603,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31633,31633,1.01,63.1,58.0,6.34,6.38,4.01,8.916,3,0,0,0,0,0,0,0,0,0,0,1,0,0
31634,31634,1.36,62.0,56.0,7.08,7.11,4.4,8.876,5,0,1,0,0,0,0,0,0,1,0,0,0,0
31635,31635,0.58,60.9,57.0,5.38,5.33,3.26,7.259,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31636,31636,0.52,58.6,62.0,5.28,5.24,3.08,6.996,4,0,0,1,0,0,0,0,1,0,0,0,0,0
31637,31637,0.4,63.9,57.0,4.7,4.66,2.99,6.64,2,0,0,0,0,1,0,0,1,0,0,0,0,0
31638,31638,0.4,61.4,58.0,4.75,4.73,2.91,6.957,4,0,1,0,0,0,0,0,0,0,1,0,0,0
31639,31639,0.66,64.1,56.0,5.5,5.46,3.51,7.668,2,0,1,0,0,0,0,0,0,0,0,1,0,0
31640,31640,0.41,63.5,57.0,4.73,4.69,2.99,6.876,3,1,0,0,0,0,0,0,1,0,0,0,0,0
31641,31641,0.3,62.3,58.0,4.28,4.32,2.68,5.976,3,0,1,0,0,0,0,0,0,1,0,0,0,0
31642,31642,1.01,59.4,58.0,6.46,6.54,3.86,8.77,3,0,1,0,0,0,0,0,0,0,1,0,0,0
31643,31643,0.41,61.6,57.0,4.79,4.82,2.96,6.441,3,0,0,0,0,0,1,0,0,0,0,1,0,0
31644,31644,0.5,59.9,56.0,5.36,5.09,3.13,7.228,5,0,1,0,0,0,0,0,1,0,0,0,0,0
31645,31645,0.3,60.6,58.0,4.34,4.3,2.62,6.515,4,1,0,0,0,0,0,0,1,0,0,0,0,0
31646,31646,0.53,61.4,55.4,5.19,5.24,3.2,7.256,5,0,0,0,1,0,0,0,0,0,0,1,0,0
31647,31647,0.33,62.1,54.0,4.46,4.43,2.76,6.91,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31648,31648,0.4,63.0,58.0,4.7,4.66,2.95,6.697,4,0,0,0,0,0,1,0,0,0,1,0,0,0
31649,31649,1.31,61.7,55.0,7.11,7.05,4.37,9.279,5,1,0,0,0,0,0,0,0,0,1,0,0,0
31650,31650,0.77,62.4,54.0,5.93,5.89,3.69,8.046,5,0,0,1,0,0,0,0,0,0,1,0,0,0
31651,31651,1.27,60.6,59.0,6.97,7.0,4.23,8.651,3,0,0,0,1,0,0,0,0,1,0,0,0,0
31652,31652,0.34,61.8,55.0,4.49,4.51,2.78,6.907,5,0,1,0,0,0,0,1,0,0,0,0,0,0
31653,31653,0.86,59.7,59.0,6.14,6.23,3.69,8.08,3,0,0,0,1,0,0,0,1,0,0,0,0,0
31654,31654,0.3,63.1,57.0,4.29,4.27,2.7,6.564,3,0,0,0,0,1,0,0,0,0,0,0,1,0
31655,31655,0.3,59.5,56.0,4.42,4.38,2.62,6.856,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31656,31656,2.01,59.8,58.0,8.21,8.15,4.89,9.679,4,0,0,1,0,0,0,0,0,1,0,0,0,0
31657,31657,1.49,60.8,62.0,7.41,7.36,4.49,9.465,4,0,0,1,0,0,0,0,0,0,1,0,0,0
31658,31658,0.28,61.1,55.0,4.23,4.28,2.6,6.718,5,0,0,0,0,0,0,0,0,0,0,0,0,1
31659,31659,2.03,62.6,59.0,8.06,8.1,5.06,9.797,4,0,0,0,1,0,0,0,0,0,0,1,0,0
31660,31660,1.34,61.9,56.0,7.05,7.1,4.38,9.131,5,0,0,1,0,0,0,0,0,0,0,1,0,0
31661,31661,1.03,62.3,59.0,6.42,6.38,3.99,8.753,4,0,0,1,0,0,0,0,0,0,0,1,0,0
31662,31662,2.52,58.5,59.0,8.9,8.87,5.2,9.812,4,0,0,0,0,1,0,0,1,0,0,0,0,0
31663,31663,2.3,60.6,60.0,8.51,8.56,5.17,9.589,3,0,0,0,0,1,0,0,0,1,0,0,0,0
31664,31664,1.08,59.1,60.0,6.7,6.76,3.98,8.552,5,0,0,0,0,0,0,0,0,1,0,0,0,0
31665,31665,1.22,62.4,54.0,6.77,6.88,4.26,9.271,5,1,0,0,0,0,0,0,0,0,1,0,0,0
31666,31666,1.0,62.7,58.0,6.32,6.28,3.95,8.1,4,0,0,0,0,0,1,0,0,1,0,0,0,0
31667,31667,0.32,61.6,54.0,4.42,4.45,2.73,6.246,5,1,0,0,0,0,0,0,1,0,0,0,0,0
31668,31668,1.2,61.8,58.0,6.8,6.72,4.18,8.643,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31669,31669,1.4,59.9,60.0,7.38,7.29,4.39,8.92,4,0,1,0,0,0,0,0,0,1,0,0,0,0
31670,31670,0.5,60.2,61.0,5.16,5.14,3.1,7.04,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31671,31671,0.4,62.8,59.0,4.73,4.7,2.96,6.81,4,1,0,0,0,0,0,0,1,0,0,0,0,0
31672,31672,0.92,58.5,57.0,6.37,6.34,3.72,7.989,5,0,0,0,1,0,0,0,0,1,0,0,0,0
31673,31673,1.02,63.5,58.0,6.34,6.38,4.04,8.295,3,0,0,0,1,0,0,0,0,1,0,0,0,0
31674,31674,0.84,63.0,56.0,6.04,6.02,3.8,7.874,5,0,0,0,1,0,0,0,0,1,0,0,0,0
31675,31675,0.7,62.0,55.0,5.71,5.68,3.53,7.689,5,0,0,0,1,0,0,0,1,0,0,0,0,0
31676,31676,1.2,59.3,60.0,7.0,6.92,4.13,8.669,4,0,0,0,1,0,0,0,1,0,0,0,0,0
31677,31677,1.2,60.9,59.0,6.87,6.79,4.16,9.12,3,0,0,1,0,0,0,0,0,0,0,0,1,0
31678,31678,0.33,62.1,58.0,4.39,4.46,2.75,6.824,3,0,0,0,0,0,0,0,0,0,0,0,1,0
31679,31679,0.3,60.4,60.0,4.34,4.3,2.61,6.921,4,0,0,0,1,0,0,1,0,0,0,0,0,0
31680,31680,0.73,59.9,59.0,5.87,5.77,3.5,7.952,4,0,1,0,0,0,0,0,0,0,0,1,0,0
31681,31681,1.51,63.0,58.0,7.32,7.28,4.6,9.389,4,0,1,0,0,0,0,0,1,0,0,0,0,0
31682,31682,0.31,61.6,54.0,4.38,4.42,2.71,6.865,3,1,0,0,0,0,0,1,0,0,0,0,0,0
31683,31683,1.01,63.6,57.0,6.34,6.3,4.02,8.375,2,0,0,0,0,0,0,0,0,1,0,0,0,0
