id,carat,cut,color,clarity,depth,table,x,y,z,price
31194,0.3,Ideal,H,SI1,62.9,57.0,4.31,4.28,2.7,6.292
31195,0.32,Ideal,G,IF,62.3,54.0,4.39,4.4,2.74,6.783
31196,0.52,Very Good,E,SI2,60.7,56.0,5.17,5.21,3.15,7.014
31197,0.59,Very Good,G,VS1,62.0,56.0,5.35,5.39,3.33,7.538
31198,0.36,Premium,F,VS2,58.5,58.0,4.69,4.65,2.73,6.767
31199,0.57,Very Good,F,SI1,62.6,58.0,5.28,5.32,3.32,7.246
31200,1.02,Ideal,G,VS2,61.4,55.0,6.48,6.51,3.99,8.779
31201,0.5,Very Good,E,VS2,61.3,62.0,5.05,5.1,3.11,7.249
31202,0.3,Ideal,E,VVS2,61.4,57.0,4.34,4.32,2.66,6.921
31203,0.38,Ideal,G,VS1,61.5,57.0,4.66,4.71,2.88,6.677
31204,1.73,Ideal,J,SI1,62.6,57.0,7.69,7.65,4.8,8.843
31205,0.3,Good,H,VVS2,63.6,56.0,4.29,4.26,2.72,6.654
31206,1.13,Ideal,H,VVS2,59.7,59.0,6.89,6.77,4.08,8.869
31207,0.34,Ideal,G,VVS2,62.0,55.0,4.47,4.5,2.78,6.582
31208,0.71,Good,H,VS1,63.6,55.0,5.58,5.65,3.57,7.747
31209,0.91,Premium,J,SI1,62.8,59.0,6.19,6.14,3.87,7.974
31210,0.9,Good,D,SI1,63.2,55.0,6.1,6.14,3.87,8.385
31211,1.21,Good,I,VS2,64.1,61.0,6.7,6.66,4.28,8.523
31212,0.33,Ideal,E,VS2,60.8,57.0,4.45,4.47,2.71,6.583
31213,0.44,Premium,G,VVS1,60.9,59.0,4.9,4.96,3.0,7.119
31214,0.72,Ideal,H,VS2,62.3,52.0,5.76,5.82,3.61,7.843
31215,1.57,Ideal,G,SI2,62.0,56.0,7.44,7.47,4.62,9.065
31216,0.9,Ideal,F,I1,61.8,57.0,6.2,6.13,3.81,7.876
31217,1.01,Ideal,G,VVS2,60.6,57.0,6.54,6.5,3.95,8.877
31218,0.75,Ideal,D,SI2,61.3,56.0,5.85,5.89,3.6,7.928
31219,0.32,Ideal,H,VS2,62.0,55.0,4.4,4.38,2.72,6.474
31220,0.32,Very Good,H,VVS1,62.9,57.0,4.33,4.38,2.74,6.593
31221,1.71,Premium,E,SI1,59.1,58.0,7.76,7.8,4.6,9.608
31222,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,6.56
31223,1.01,Good,F,VVS2,60.3,62.0,6.47,6.54,3.92,9.065
31224,0.91,Very Good,F,SI2,63.1,56.0,6.13,6.17,3.88,8.157
31225,0.71,Good,D,SI2,64.3,56.0,5.64,5.59,3.61,7.703
31226,0.37,Ideal,E,VS2,62.7,56.0,4.6,4.55,2.87,6.948
31227,0.56,Ideal,D,VS2,62.1,57.0,5.28,5.25,3.27,7.633
31228,0.33,Ideal,G,SI1,61.6,56.0,4.43,4.47,2.74,6.227
31229,0.32,Very Good,G,SI2,62.3,58.0,4.37,4.42,2.74,6.043
31230,0.41,Ideal,F,VS1,61.7,56.0,4.76,4.79,2.94,7.073
31231,0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91,6.925
31232,0.62,Premium,H,VVS1,61.9,58.0,5.49,5.46,3.39,7.711
31233,0.23,Very Good,F,VVS1,63.2,58.0,3.89,3.93,2.47,6.225
31234,0.82,Premium,H,SI2,60.4,58.0,6.11,6.07,3.68,7.874
31235,1.01,Good,G,SI1,63.6,58.0,6.29,6.35,4.02,8.342
31236,1.51,Ideal,G,SI2,61.2,56.1,7.39,7.41,4.53,9.116
31237,0.3,Ideal,D,VS2,60.8,57.0,4.33,4.38,2.65,6.565
31238,1.11,Fair,H,SI1,65.7,61.0,6.42,6.39,4.21,8.552
31239,0.36,Ideal,H,IF,61.3,57.0,4.59,4.61,2.82,7.059
31240,0.9,Premium,E,VS2,62.6,59.0,6.14,6.06,3.82,8.453
31241,0.38,Ideal,I,VS1,61.6,55.0,4.68,4.73,2.9,6.551
31242,0.52,Ideal,E,VVS2,61.9,55.0,5.15,5.19,3.2,7.771
31243,0.51,Ideal,D,SI1,61.6,56.0,5.12,5.1,3.15,7.431
31244,0.33,Ideal,E,VS1,62.3,53.8,4.42,4.44,2.76,6.648
31245,1.54,Premium,H,IF,62.5,58.0,7.38,7.33,4.6,9.418
31246,1.2,Very Good,D,SI1,62.4,58.0,6.75,6.78,4.23,8.942
31247,0.3,Ideal,F,VVS1,62.2,53.0,4.3,4.32,2.68,6.753
31248,2.2,Premium,G,SI1,60.5,55.0,8.49,8.42,5.11,9.809
31249,0.52,Very Good,H,VS2,61.4,55.0,5.19,5.24,3.2,7.236
31250,0.37,Fair,D,IF,61.2,57.0,4.68,4.73,2.88,7.272
31251,1.0,Good,I,SI1,58.0,58.0,6.56,6.62,3.82,8.36
31252,1.04,Good,J,SI2,63.8,56.0,6.36,6.32,4.05,8.072
31253,0.34,Premium,D,SI1,59.6,59.0,4.57,4.55,2.72,6.688
31254,0.52,Ideal,H,IF,61.8,55.0,5.17,5.19,3.2,7.494
31255,0.51,Very Good,G,VVS2,63.1,58.0,5.11,5.07,3.21,7.588
31256,0.59,Very Good,D,VS2,59.2,56.0,5.47,5.54,3.26,7.594
31257,0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,8.061
31258,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,6.611
31259,0.31,Ideal,D,VVS2,61.9,56.0,4.37,4.39,2.71,6.641
31260,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,8.92
31261,0.51,Ideal,H,SI2,62.5,55.0,5.1,5.14,3.2,6.891
31262,0.54,Very Good,G,SI1,63.2,56.0,5.19,5.16,3.27,7.236
31263,0.31,Ideal,E,VS2,61.5,55.0,4.41,4.37,2.7,6.771
31264,0.31,Very Good,I,SI2,60.6,61.0,4.4,4.45,2.68,5.948
31265,0.34,Premium,D,SI2,59.2,59.0,4.54,4.58,2.7,6.229
31266,0.91,Premium,H,VS2,62.8,58.0,6.17,6.15,3.87,8.326
31267,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,7.018
31268,0.57,Ideal,F,VVS1,61.9,54.8,5.3,5.36,3.3,7.757
31269,0.32,Very Good,G,IF,62.9,55.0,4.37,4.41,2.76,6.861
31270,1.64,Very Good,J,SI2,62.5,58.0,7.48,7.56,4.7,8.91
31271,1.28,Premium,I,SI1,60.0,60.0,7.08,6.99,4.22,8.726
31272,0.32,Ideal,D,VS2,61.7,57.0,4.39,4.36,2.7,6.879
31273,0.72,Ideal,E,VS2,61.7,55.0,5.8,5.77,3.57,8.139
31274,0.7,Good,I,SI1,63.8,57.0,5.63,5.66,3.6,7.618
31275,1.21,Premium,J,VVS2,60.8,60.0,6.86,6.88,4.18,8.626
31276,1.21,Premium,F,VS1,61.6,58.0,6.88,6.82,4.22,9.011
31277,1.33,Very Good,J,VS2,63.9,57.0,6.91,6.96,4.43,8.685
31278,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,8.314
31279,0.62,Very Good,E,SI2,63.4,56.0,5.4,5.45,3.44,7.263
31280,1.04,Ideal,D,VS1,61.6,57.0,6.52,6.56,4.03,9.279
31281,0.33,Premium,I,VS1,59.5,60.0,4.5,4.54,2.69,6.256
31282,2.02,Good,H,SI2,59.0,61.0,8.26,8.31,4.89,9.484
31283,0.53,Ideal,H,VS2,61.4,56.0,5.2,5.23,3.2,7.616
31284,0.23,Very Good,F,VVS2,60.4,61.0,3.93,3.95,2.38,6.225
31285,1.5,Ideal,G,VVS2,62.2,55.0,7.33,7.35,4.57,9.738
31286,0.36,Ideal,D,SI1,61.6,56.0,4.58,4.54,2.81,6.746
31287,1.25,Premium,F,I1,58.0,59.0,7.12,7.05,4.11,8.223
31288,1.2,Ideal,J,SI1,61.9,57.0,6.8,6.87,4.23,8.531
31289,1.01,Premium,D,VS1,62.1,58.0,6.4,6.37,3.97,8.933
31290,0.9,Premium,F,I1,61.9,59.0,6.18,6.16,3.82,7.748
31291,0.3,Ideal,G,IF,63.0,53.0,4.3,4.24,2.69,6.863
31292,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,8.307
31293,0.23,Very Good,E,VVS1,58.8,61.0,3.98,4.01,2.35,6.184
31294,0.32,Ideal,D,VS1,61.1,56.0,4.44,4.47,2.72,6.561
31295,0.51,Ideal,G,VS1,61.8,56.0,5.1,5.15,3.17,7.524
31296,0.71,Ideal,G,VS1,61.4,56.0,5.76,5.73,3.53,7.922
31297,0.4,Ideal,F,VS2,62.7,56.0,4.73,4.77,2.98,6.736
31298,0.33,Premium,I,SI1,60.4,59.0,4.54,4.5,2.73,6.323
31299,1.07,Ideal,G,VS1,62.0,56.0,6.58,6.52,4.06,8.882
31300,0.34,Ideal,E,VS2,62.4,56.0,4.49,4.45,2.79,6.863
31301,0.26,Very Good,G,VVS1,61.6,56.0,4.14,4.17,2.55,6.301
31302,0.71,Ideal,G,VS2,61.8,56.0,5.73,5.76,3.55,8.101
31303,0.5,Very Good,J,SI1,62.8,58.0,5.05,5.08,3.18,6.898
31304,0.95,Ideal,I,SI2,61.2,56.0,6.33,6.37,3.89,8.273
31305,0.32,Ideal,G,VS1,61.3,55.0,4.43,4.45,2.72,6.312
31306,0.34,Ideal,F,SI2,60.1,56.0,4.55,4.54,2.73,6.353
31307,2.0,Ideal,J,SI1,62.4,54.0,8.02,8.09,5.03,9.428
31308,1.7,Ideal,F,VS2,61.3,54.0,7.72,7.67,4.72,9.779
31309,0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,6.599
31310,1.0,Good,E,VVS2,64.1,57.0,6.32,6.29,4.04,8.948
31311,0.25,Very Good,F,VVS2,60.1,57.0,4.1,4.13,2.47,6.45
31312,0.72,Premium,G,SI2,62.7,57.0,5.74,5.7,3.59,7.475
31313,1.5,Premium,F,SI1,61.4,59.0,7.31,7.34,4.5,9.349
31314,0.39,Premium,H,SI1,62.0,60.0,4.65,4.71,2.9,6.477
31315,1.0,Good,F,SI1,63.6,62.0,6.24,6.3,3.99,8.413
31316,0.72,Premium,G,SI1,61.2,62.0,5.75,5.72,3.51,7.702
31317,1.02,Very Good,H,SI1,63.4,57.0,6.42,6.36,4.05,8.494
31318,0.52,Ideal,F,VS1,61.2,57.0,5.2,5.16,3.17,7.535
31319,1.01,Premium,H,SI1,60.5,58.0,6.47,6.39,3.89,8.429
31320,0.43,Ideal,F,VVS1,62.0,57.0,4.81,4.84,2.99,7.214
31321,0.71,Ideal,D,SI2,61.5,56.0,5.74,5.78,3.54,7.867
31322,0.43,Ideal,E,VS2,62.0,57.0,4.85,4.82,3.0,6.955
31323,0.23,Very Good,H,VVS2,59.2,61.0,4.0,4.04,2.38,5.964
31324,0.74,Ideal,E,SI1,60.8,56.0,5.85,5.89,3.57,8.16
31325,0.3,Premium,D,SI2,60.9,58.0,4.32,4.29,2.62,6.353
31326,1.0,Fair,J,SI2,69.9,61.0,6.13,5.86,4.23,7.658
31327,0.3,Ideal,G,VS2,61.7,56.0,4.35,4.31,2.67,6.515
31328,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,8.354
31329,0.71,Very Good,I,VVS2,60.6,56.0,5.82,5.77,3.51,7.858
31330,0.72,Ideal,F,VVS1,60.8,56.0,5.83,5.81,3.54,8.527
31331,0.61,Premium,I,VS1,60.0,61.0,5.53,5.5,3.31,7.386
31332,0.33,Premium,E,SI1,60.3,60.0,4.49,4.47,2.7,6.611
31333,0.37,Ideal,F,VVS2,61.1,56.0,4.62,4.65,2.83,6.895
31334,0.26,Ideal,H,VS1,62.3,54.0,4.07,4.11,2.55,6.178
31335,0.92,Good,F,SI2,63.7,64.0,6.13,6.08,3.89,8.239
31336,1.02,Very Good,H,SI1,58.4,62.0,6.55,6.61,3.84,8.416
31337,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,7.072
31338,0.5,Very Good,E,SI2,60.6,59.0,5.07,5.12,3.09,7.007
31339,1.57,Very Good,I,VS1,59.7,61.0,7.51,7.62,4.52,9.243
31340,1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,9.378
31341,1.05,Very Good,E,VS2,62.2,57.0,6.44,6.56,4.04,8.834
31342,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,8.346
31343,0.32,Ideal,I,IF,61.4,57.0,4.39,4.44,2.71,6.485
31344,0.56,Premium,E,VS1,62.6,58.0,5.28,5.23,3.29,7.617
31345,1.01,Fair,I,VS1,64.9,58.0,6.17,6.22,4.02,8.358
31346,0.51,Ideal,E,VS2,61.9,57.0,5.12,5.09,3.16,7.416
31347,0.3,Ideal,H,VVS1,62.3,57.0,4.26,4.28,2.66,6.5
31348,0.32,Good,I,VS2,63.4,55.0,4.33,4.37,2.76,6.107
31349,0.49,Good,F,VS1,58.9,60.5,5.17,5.21,3.05,7.265
31350,1.51,Premium,F,SI1,62.8,59.0,7.31,7.28,4.58,9.364
31351,0.75,Premium,G,SI1,59.4,62.0,5.95,5.91,3.52,7.591
31352,0.72,Ideal,D,VS2,62.6,58.0,5.7,5.73,3.58,8.159
31353,1.64,Ideal,I,VS2,60.6,57.0,7.66,7.69,4.65,9.409
31354,0.33,Very Good,D,VS2,60.8,60.0,4.52,4.46,2.73,6.422
31355,1.0,Very Good,D,IF,63.3,59.0,6.37,6.33,4.02,9.685
31356,0.38,Premium,F,VVS1,61.6,58.0,4.63,4.66,2.86,7.09
31357,1.71,Premium,J,SI2,62.6,57.0,7.62,7.58,4.76,9.053
31358,0.96,Premium,J,SI1,60.3,59.0,6.4,6.36,3.85,8.092
31359,0.55,Very Good,G,SI1,60.7,56.0,5.32,5.38,3.25,7.04
31360,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,7.418
31361,0.7,Ideal,G,VS1,61.9,55.0,5.67,5.71,3.52,8.127
31362,0.3,Very Good,G,VS2,63.5,59.0,4.22,4.17,2.66,6.468
31363,1.2,Premium,F,SI1,62.9,58.0,6.76,6.69,4.23,8.77
31364,0.51,Very Good,F,VS2,61.0,58.0,5.1,5.17,3.13,7.358
31365,1.04,Premium,I,SI2,61.6,56.0,6.56,6.49,4.02,8.284
31366,1.2,Premium,F,VS2,61.4,58.0,6.8,6.75,4.16,8.729
31367,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,8.93
31368,0.65,Good,I,VS1,61.1,61.7,5.55,5.59,3.4,7.464
31369,1.02,Very Good,E,SI2,58.7,63.0,6.61,6.55,3.86,8.363
31370,0.31,Ideal,I,SI1,62.5,56.0,4.35,4.29,2.7,6.286
31371,0.3,Premium,I,VS1,61.6,60.0,4.3,4.27,2.64,6.41
31372,0.5,Good,F,SI1,59.6,61.0,5.12,5.19,3.07,7.102
31373,0.5,Ideal,G,VVS2,61.8,54.0,5.11,5.15,3.17,7.476
31374,0.76,Very Good,I,SI1,57.5,62.0,6.03,6.08,3.48,7.748
31375,0.92,Premium,F,SI2,61.8,58.0,6.23,6.19,3.84,8.239
31376,0.91,Ideal,E,SI1,61.0,58.0,6.23,6.29,3.82,8.327
31377,1.05,Ideal,F,VVS2,61.6,56.0,6.55,6.53,4.03,9.157
31378,0.9,Premium,D,SI2,59.2,60.0,6.34,6.3,3.74,8.322
31379,0.4,Very Good,F,VS1,62.2,57.6,4.74,4.76,2.96,6.993
31380,0.86,Premium,H,VS2,61.3,59.0,6.17,6.1,3.76,8.033
31381,0.7,Good,F,SI1,64.1,56.0,5.63,5.6,3.6,7.736
31382,0.4,Ideal,H,VS2,62.4,56.0,4.69,4.73,2.94,6.557
31383,0.35,Ideal,G,IF,61.9,54.0,4.56,4.58,2.83,6.909
31384,1.01,Very Good,G,VS1,63.6,57.0,6.3,6.35,4.02,8.84
31385,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,8.553
31386,2.08,Ideal,E,SI2,60.2,60.0,8.28,8.32,5.0,9.805
31387,0.76,Ideal,G,SI1,61.2,57.0,5.85,5.9,3.59,8.075
31388,0.31,Ideal,D,VS2,62.7,55.0,4.34,4.31,2.71,6.848
31389,0.7,Ideal,D,VS2,61.4,55.0,5.71,5.75,3.52,8.12
31390,0.91,Very Good,G,SI2,64.0,61.0,6.05,6.08,3.88,8.128
31391,0.4,Ideal,H,VS2,61.9,55.0,4.73,4.75,2.93,6.586
31392,2.0,Premium,H,SI2,58.9,57.0,8.09,58.9,8.06,9.41
31393,0.32,Premium,E,VVS2,61.5,58.0,4.42,4.36,2.7,6.985
31394,0.9,Fair,I,VS1,68.7,62.0,5.83,5.79,3.99,7.913
31395,0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,6.773
31396,0.57,Ideal,D,VVS1,61.6,56.0,5.33,5.35,3.29,8.048
31397,0.52,Very Good,G,VS2,63.7,56.0,5.08,5.13,3.25,7.277
31398,0.5,Ideal,E,VS2,62.2,54.0,5.11,5.08,3.17,7.465
31399,0.43,Ideal,F,VS2,61.4,54.0,4.9,4.93,3.02,6.743
31400,1.02,Good,F,SI2,61.4,61.0,6.4,6.44,3.94,8.382
31401,0.36,Ideal,G,VS1,62.3,57.0,4.57,4.55,2.84,6.767
31402,0.53,Ideal,I,SI2,62.0,54.0,5.19,5.23,3.23,6.88
31403,0.31,Very Good,E,VS2,61.7,58.0,4.31,4.34,2.67,6.522
31404,0.7,Premium,I,VS2,63.0,60.0,5.62,5.59,3.53,7.584
31405,0.32,Premium,G,IF,62.0,60.0,4.41,4.37,2.72,6.928
31406,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,8.883
31407,0.35,Fair,G,VS2,65.9,54.0,5.57,5.53,3.66,7.255
31408,0.78,Ideal,I,VS2,61.8,55.0,5.92,5.95,3.67,7.949
31409,0.43,Very Good,E,VVS1,61.2,56.0,4.84,4.87,2.97,7.268
31410,0.31,Very Good,G,VS1,63.1,59.0,4.29,4.27,2.7,6.687
31411,0.52,Ideal,D,SI1,61.8,57.0,5.19,5.14,3.19,7.45
31412,1.34,Very Good,I,SI1,61.1,59.0,7.05,7.12,4.33,8.819
31413,1.03,Ideal,D,SI2,62.8,56.0,6.46,6.43,4.05,8.469
31414,1.09,Ideal,H,SI1,62.3,57.0,6.58,6.54,4.09,8.547
31415,2.14,Very Good,J,SI1,62.3,59.0,8.24,8.26,5.14,9.586
31416,1.1,Premium,H,SI2,62.8,55.0,6.68,6.57,4.16,8.295
31417,0.51,Premium,F,SI2,62.8,60.0,5.1,5.03,3.18,6.943
31418,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,8.699
31419,0.62,Ideal,H,VVS1,61.1,56.0,5.48,5.52,3.36,7.695
31420,0.91,Very Good,F,SI2,61.6,59.0,6.14,6.24,3.81,8.203
31421,0.25,Ideal,G,VS1,62.7,56.0,4.01,4.04,2.52,6.118
31422,0.83,Ideal,F,SI1,60.7,57.0,6.02,6.1,3.68,8.099
31423,0.31,Ideal,D,VS1,62.1,57.0,4.35,4.32,2.69,6.777
31424,0.3,Ideal,G,SI1,61.2,56.0,4.33,4.36,2.65,6.188
31425,0.84,Ideal,G,SI2,61.0,56.0,6.13,6.1,3.73,7.965
31426,0.33,Ideal,F,SI2,61.4,55.0,4.46,4.5,2.75,6.031
31427,0.71,Premium,J,SI1,61.0,61.0,5.71,5.66,3.47,7.525
31428,0.52,Ideal,F,VS2,63.0,56.0,5.16,5.1,3.23,7.381
31429,0.73,Ideal,D,VS1,61.1,57.0,5.85,5.81,3.56,8.163
31430,1.67,Very Good,J,SI1,62.3,59.0,7.59,7.63,4.74,8.976
31431,0.46,Good,F,VS1,56.5,61.0,5.11,5.05,2.87,7.054
31432,1.1,Good,I,VS1,63.7,60.0,6.61,6.45,4.16,8.511
31433,0.31,Good,E,SI1,63.5,57.0,4.28,4.32,2.73,6.299
31434,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,6.933
31435,1.23,Ideal,D,SI1,60.9,54.0,7.01,6.96,4.25,8.788
31436,1.51,Very Good,F,VVS1,62.6,59.0,7.33,7.24,4.56,9.84
31437,2.22,Ideal,G,SI2,60.9,57.0,8.47,8.42,5.14,9.654
31438,0.43,Very Good,E,SI2,62.7,55.0,4.83,4.87,3.04,6.574
31439,0.31,Ideal,H,VS2,62.2,55.0,4.37,4.35,2.71,6.443
31440,0.71,Very Good,H,SI1,62.2,56.0,5.72,5.76,3.57,7.691
31441,1.39,Ideal,G,VVS2,61.4,54.0,7.22,7.3,4.44,9.43
31442,0.58,Ideal,E,VS1,60.8,57.0,5.41,5.42,3.29,7.715
31443,0.71,Premium,F,SI2,62.6,59.0,5.64,5.6,3.52,7.636
31444,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,6.579
31445,0.41,Ideal,F,VS2,61.8,56.0,4.8,4.78,2.96,7.009
31446,1.02,Premium,F,VS2,63.0,60.0,6.41,6.35,4.02,8.649
31447,0.9,Premium,F,SI2,61.5,59.0,6.23,6.2,3.82,8.217
31448,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6,7.857
31449,0.4,Very Good,J,VS1,63.5,56.0,4.7,4.69,2.98,6.628
31450,0.34,Ideal,E,VS2,62.0,56.0,4.46,4.48,2.77,6.471
31451,1.21,Premium,F,VS1,62.6,59.0,6.81,6.76,4.25,9.212
31452,1.01,Good,J,VS2,62.8,58.0,6.3,6.35,3.97,8.204
31453,0.33,Ideal,E,VS2,61.1,55.0,4.47,4.51,2.74,6.604
31454,2.02,Premium,G,SI2,61.0,58.0,8.15,8.22,4.99,9.648
31455,0.3,Ideal,D,SI2,61.1,55.0,4.35,4.32,2.65,6.353
31456,0.35,Premium,F,VS2,62.0,59.0,4.51,4.55,2.81,6.56
31457,0.34,Premium,D,SI2,59.2,59.0,4.58,4.54,2.7,6.477
31458,1.01,Premium,F,SI2,62.6,54.0,6.38,6.34,3.98,8.405
31459,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,8.535
31460,0.34,Premium,F,VS2,61.2,59.0,4.53,4.49,2.76,6.78
31461,1.12,Ideal,H,SI1,62.0,57.0,6.69,6.64,4.13,8.587
31462,0.9,Very Good,H,VS2,62.6,57.0,6.11,6.09,3.82,8.447
31463,0.53,Ideal,F,IF,61.3,57.0,5.19,5.21,3.19,7.885
31464,0.51,Very Good,E,SI1,60.9,57.0,5.17,5.2,3.16,7.213
31465,1.12,Premium,I,SI2,61.2,58.0,6.72,6.68,4.1,8.208
31466,0.6,Very Good,G,VS1,61.9,56.0,5.41,5.45,3.36,7.647
31467,1.13,Premium,H,VS2,62.0,57.0,6.68,6.62,4.12,8.639
31468,0.3,Ideal,G,IF,62.1,57.0,4.27,4.29,2.66,6.76
31469,1.02,Ideal,G,VVS2,61.1,57.0,6.51,6.48,3.97,8.992
31470,0.37,Ideal,I,VS1,60.8,56.0,4.67,4.71,2.85,6.402
31471,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,8.933
31472,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,6.802
31473,0.36,Ideal,E,VS2,61.1,57.0,4.56,4.61,2.8,6.512
31474,0.41,Ideal,F,VS1,62.5,57.0,4.76,4.75,2.97,6.981
31475,0.72,Premium,F,SI1,62.6,59.0,5.74,5.69,3.58,7.748
31476,1.01,Ideal,J,VS2,61.3,57.0,6.47,6.54,3.99,8.409
31477,1.01,Premium,D,SI2,61.8,57.0,6.47,6.42,3.98,8.375
31478,1.03,Premium,H,VS2,61.6,61.0,6.51,6.44,3.99,8.587
31479,1.2,Ideal,J,VS1,61.8,55.0,6.81,6.76,4.19,8.525
31480,1.3,Very Good,F,SI2,61.1,58.0,6.98,7.02,4.28,8.724
31481,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74,6.347
31482,0.31,Very Good,E,SI1,63.3,55.0,4.35,4.31,2.74,6.548
31483,1.11,Ideal,D,VS2,62.0,57.0,6.62,6.67,4.12,8.936
31484,1.01,Premium,F,SI1,62.3,59.0,6.38,6.4,3.98,8.511
31485,0.3,Ideal,F,VS2,62.0,54.0,4.31,4.34,2.68,6.405
31486,0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,7.136
31487,1.2,Premium,G,VS1,58.4,61.0,6.95,6.91,4.05,9.009
31488,0.96,Fair,F,I1,62.9,66.0,6.29,6.07,3.91,7.559
31489,0.9,Premium,D,SI1,63.0,56.0,6.14,6.09,3.85,8.463
31490,0.7,Good,D,SI1,59.9,63.0,5.74,5.81,3.46,7.801
31491,0.58,Ideal,D,SI2,60.9,56.0,5.4,5.44,3.3,7.382
31492,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,6.465
31493,0.33,Ideal,D,VVS2,60.9,57.0,4.48,4.46,2.72,6.929
31494,0.36,Ideal,I,IF,60.8,57.0,4.6,4.64,2.81,6.748
31495,0.36,Very Good,H,SI2,61.2,55.0,4.59,4.62,2.81,6.163
31496,0.7,Good,E,VVS2,60.1,63.0,5.68,5.71,3.42,7.958
31497,0.31,Ideal,D,VVS2,61.0,55.0,4.38,4.41,2.68,6.979
31498,1.02,Ideal,I,SI1,62.0,56.0,6.44,6.46,4.0,8.463
31499,0.32,Ideal,G,VS1,61.9,55.0,4.42,4.4,2.73,6.65
31500,0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75,6.682
31501,1.28,Ideal,F,SI2,62.3,55.0,6.96,6.91,4.32,8.773
31502,2.01,Good,I,VS2,59.0,64.0,8.25,8.19,4.85,9.316
31503,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,7.253
31504,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,7.581
31505,0.35,Very Good,G,VS1,60.7,61.0,4.54,4.58,2.77,6.56
31506,0.93,Premium,G,VS2,62.2,59.0,6.26,6.21,3.88,8.466
31507,1.01,Very Good,E,SI2,63.3,58.0,6.4,6.31,4.02,8.209
31508,0.52,Ideal,G,VVS1,62.0,55.0,5.15,5.18,3.2,7.615
31509,0.35,Premium,F,VS2,61.8,58.0,4.52,4.48,2.78,6.809
31510,1.28,Premium,E,IF,59.8,59.0,7.1,7.07,4.24,9.668
31511,0.56,Ideal,D,VVS1,61.8,56.0,5.28,5.31,3.27,8.093
31512,1.06,Premium,G,SI1,61.9,55.0,6.61,6.54,4.07,8.526
31513,0.3,Ideal,H,VS2,61.0,56.0,4.33,4.37,2.65,6.217
31514,0.44,Ideal,G,SI1,61.5,57.0,4.88,4.87,3.0,6.898
31515,1.02,Very Good,E,SI1,58.9,58.0,6.51,6.54,3.84,8.563
31516,0.53,Ideal,F,VS1,60.8,55.0,5.26,5.3,3.21,7.57
31517,0.29,Ideal,G,VS1,61.9,55.0,4.25,4.28,2.64,6.277
31518,1.33,Ideal,H,SI2,62.3,55.0,7.01,7.08,4.39,8.823
31519,0.72,Very Good,F,VS2,62.5,58.0,5.71,5.75,3.58,7.949
31520,1.15,Ideal,G,VVS1,60.6,56.0,6.83,6.8,4.13,9.146
31521,1.01,Premium,F,SI2,61.6,58.0,6.45,6.4,3.96,8.411
31522,1.01,Ideal,G,VVS2,62.0,58.0,6.36,6.39,3.95,8.936
31523,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,6.831
31524,0.7,Good,H,SI1,63.4,61.0,5.58,5.62,3.55,7.633
31525,2.02,Premium,G,SI2,60.1,59.0,8.29,8.21,4.96,9.747
31526,0.34,Ideal,G,VS2,60.8,56.0,4.53,4.55,2.76,6.423
31527,0.32,Premium,E,IF,61.6,58.0,4.38,4.39,2.7,6.999
31528,0.4,Good,D,VVS2,60.2,63.0,4.74,4.8,2.87,7.034
